img_path,question,ground_truth,predicts
vivqa-dataset/images/image_386764.jpg,cậu bé trong một chiếc áo thun màu xanh giữ gì,gậy,quả bóng
vivqa-dataset/images/image_477598.jpg,những gì cố gắng kéo đĩa ném ra khỏi bàn tay của một người,con chó,con chó
vivqa-dataset/images/image_367710.jpg,vận động viên trượt ván nhảy ra sao khi đang thực hiện một trò lừa,lăn tròn,ván trượt
vivqa-dataset/images/image_540820.jpg,"điều gì cho thấy phòng tắm đẹp với bồn rửa đôi, nhà vệ sinh và chậu vệ sinh",bức ảnh,nhà ở
vivqa-dataset/images/image_354174.jpg,người đàn ông cầm thứ bên cạnh một đám đông,vợt,máy bay
vivqa-dataset/images/image_340047.jpg,cô gái trẻ đang cầm cái gì với những cụm từ trên đó,chiếc ô,chiếc ô
vivqa-dataset/images/image_578849.jpg,người đàn ông cưỡi cái  gì xuống dốc để trượt tuyết,ván trượt,ván trượt
vivqa-dataset/images/image_507249.jpg,những gì đỗ trong giá xe đạp gần cỏ,xe đạp,xe đạp
vivqa-dataset/images/image_459757.jpg,những gì treo cổ của nó thấp trong một cánh đồng rộng lớn,hươu cao cổ,ngựa rằn
vivqa-dataset/images/image_530163.jpg,thức ăn gì từ cái giỏ treo trên cây,hươu cao cổ,hươu cao cổ
vivqa-dataset/images/image_425727.jpg,người đàn ông đang thả gì ở một công viên bên ngoài,diều,diều
vivqa-dataset/images/image_449379.jpg,những gì cuộn tròn và ngủ trên giường vào ban ngày,con mèo,con mèo
vivqa-dataset/images/image_434129.jpg,cái gì đang ngồi trên bàn,nón,mũ
vivqa-dataset/images/image_402570.jpg,cao những gì với tiếng chuông trên treeline,tòa tháp,đồng hồ
vivqa-dataset/images/image_369998.jpg,vải gì ngồi trên bề mặt,gấu,gấu
vivqa-dataset/images/image_376564.jpg,những gì được tạo ra với một số phần khác nhau với một ngọn nến đằng sau nó,bánh,bánh
vivqa-dataset/images/image_478862.jpg,nhóm người ngưỡng mộ những gì trên đường băng,máy bay,máy bay
vivqa-dataset/images/image_509270.jpg,những gì đang bay trên bầu trời xanh,diều,diều
vivqa-dataset/images/image_401820.jpg,những gì đang đứng trên một số cỏ và một số cây,hươu cao cổ,hươu cao cổ
vivqa-dataset/images/image_387383.jpg,những gì đang đi chơi trên một bộ an ủi teal,con mèo,con mèo
vivqa-dataset/images/image_392642.jpg,điều này có một giấc ngủ ngắn trên một chiếc ghế dài chữ l không,con chó,con mèo
vivqa-dataset/images/image_463522.jpg,những gì đang kéo một cái gì đó xuống một con phố dân cư,con ngựa,con ngựa
vivqa-dataset/images/image_446459.jpg,những gì nghiêng về việc đi bộ trên khu vực đất đá,ngựa rằn,ngựa rằn
vivqa-dataset/images/image_572825.jpg,con chó trong công viên đang chơi là gì,dĩa,cái ghế
vivqa-dataset/images/image_467096.jpg,những gì đang ngồi xuống với ba bát cháo,gấu,phòng
vivqa-dataset/images/image_436164.jpg,những gì kéo xe đẩy với một số người ngồi trong đó,con ngựa,con ngựa
vivqa-dataset/images/image_398726.jpg,những gì đang kéo một cỗ xe màu đen và tài xế,con ngựa,con ngựa
vivqa-dataset/images/image_352151.jpg,những gì tiến hành xuống đường băng khi cất cánh,máy bay,máy bay
vivqa-dataset/images/image_446522.jpg,những gì đang ngồi trên một chiếc ghế bành bên cạnh tủ lạnh,con chó,con chó
vivqa-dataset/images/image_405444.jpg,cô gái nhỏ mặc áo đỏ là gì,pizza,pizza
vivqa-dataset/images/image_397514.jpg,những gì xếp hàng trên xe buýt lớn,xe đạp,xe đạp
vivqa-dataset/images/image_360902.jpg,những gì phủ trên với bánh mì sandwich và dưa chua,cái rổ,đĩa ăn
vivqa-dataset/images/image_577539.jpg,những gì được che phủ bởi sô cô la vụn và kẹo dẻo rắc trong một cái bát,chuối,đĩa ăn
vivqa-dataset/images/image_409867.jpg,những gì đang ngồi trong cửa sổ nhìn lên các mặt hàng trên cửa sổ,con mèo,con mèo
vivqa-dataset/images/image_558539.jpg,những gì đang đỗ trong khu dân cư,xe buýt,xe buýt
vivqa-dataset/images/image_413446.jpg,những gì đang di chuyển chậm trên vùng biển trong đại dương,thuyền buồm,con thuyền
vivqa-dataset/images/image_374677.jpg,những gì được sử dụng để trưng bày những bông hoa màu tím,lọ cắm hoa,lọ cắm hoa
vivqa-dataset/images/image_567444.jpg,những gì có nhiều táo và lá,cây,táo
vivqa-dataset/images/image_558235.jpg,những gì dừng ở ga tàu,tàu hỏa,tàu
vivqa-dataset/images/image_515885.jpg,những gì chứa đầy hoa ngồi trên gốc cây,chai,bát
vivqa-dataset/images/image_520237.jpg,người phụ nữ sắp xếp những gì,chiếc ô,chiếc ô
vivqa-dataset/images/image_530652.jpg,người đàn ông đang bay là gì bên ngoài,diều,diều
vivqa-dataset/images/image_413146.jpg,những gì trong không khí trên bãi biển,diều,diều
vivqa-dataset/images/image_472671.jpg,những gì đang ngồi trên tấm thảm trong một căn phòng,ván trượt,ván trượt
vivqa-dataset/images/image_376284.jpg,cái gì ở đó được bao quanh bởi ba cực kim loại,vòi,vòi
vivqa-dataset/images/image_441614.jpg,những gì được thiết lập với tính năng chỉ có máy tính xách tay ở giữa,cái bàn,máy vi tính
vivqa-dataset/images/image_407970.jpg,những gì ngồi trong phòng trong một ngôi nhà,tủ đá,tủ lạnh
vivqa-dataset/images/image_560256.jpg,những gì đứng ở bên của một vỉa hè,hoa quả,hoa quả
vivqa-dataset/images/image_352476.jpg,thứ gắn vào phía trước của một chiếc xe buýt màu xanh,xe đạp,xe đạp
vivqa-dataset/images/image_460407.jpg,những gì đang chăn thả trên đồi,con bò,con bò
vivqa-dataset/images/image_461838.jpg,vận động viên lướt sóng mặc áo ba lỗ màu nâu đang cầm cái gì,ván lướt sóng,ván lướt sóng
vivqa-dataset/images/image_492805.jpg,xe lửa và ô tô đi xuống cánh đồng được lót bằng gì,đường sắt,hàng hoá
vivqa-dataset/images/image_498463.jpg,những gì bên cạnh tủ bếp,tủ đá,tủ đá
vivqa-dataset/images/image_395124.jpg,phòng tắm với một tấm gương là một bức tường lát gạch,vòi hoa sen,tường
vivqa-dataset/images/image_518365.jpg,những gì đang đứng bên cạnh một con voi nhỏ,con voi,con voi
vivqa-dataset/images/image_382905.jpg,những gì đang lái xe trên đường cao tốc để thực hiện giao hàng của họ,xe tải,xe ô tô
vivqa-dataset/images/image_472415.jpg,những gì đang đứng bên cạnh tòa nhà với một cánh cửa màu đỏ,xe tải,xe tải
vivqa-dataset/images/image_528980.jpg,những gì gắn trên cột với các tòa nhà thành phố phía sau,chiếc ô,chiếc ô
vivqa-dataset/images/image_335033.jpg,cây cao đang ăn lá gì vậy,hươu cao cổ,bãi cỏ
vivqa-dataset/images/image_577522.jpg,những gì đang đi trên bàn phím máy tính xách tay,con chim,con chim
vivqa-dataset/images/image_551403.jpg,những gì lơ lửng trên trần nhà trong một khu vực tối,đồng hồ,đồng hồ
vivqa-dataset/images/image_382717.jpg,cái gì đang ngồi trên  đuôi của một chiếc xe tải,con chó,con chó
vivqa-dataset/images/image_490125.jpg,những gì được tập hợp xung quanh vũng nước,con chim,con chim
vivqa-dataset/images/image_346377.jpg,cái gì được kéo lên bờ sông,con thuyền,con thuyền
vivqa-dataset/images/image_496264.jpg,những gì đang đứng trong bóng râm bởi một đống đá,hươu cao cổ,hươu cao cổ
vivqa-dataset/images/image_543525.jpg,cái gì đang khô trên mặt trên,chén đĩa,tủ đá
vivqa-dataset/images/image_410951.jpg,những gì ngồi cạnh nhau tại một trạm,xe lửa,tàu hỏa
vivqa-dataset/images/image_526756.jpg,nhiều thứ gì với con chim đậu trên đế,đồng hồ,đồng hồ
vivqa-dataset/images/image_405223.jpg,người đàn ông mặc những gì đang đong đưa vào một quả bóng,mũ lưỡi trai,quả bóng
vivqa-dataset/images/image_555405.jpg,những gì đang bay trên mây và đi du lịch cùng nhau,diều,diều
vivqa-dataset/images/image_540483.jpg,người mẹ voi và ba người đi qua,đường ray,thân cây
vivqa-dataset/images/image_513260.jpg,dãy toa tàu màu xanh và trắng có dòng chữ `` stobart what. '',đường sắt,xe ô tô
vivqa-dataset/images/image_448308.jpg,những gì được hiển thị với con dao quân đội thụy sĩ,màu cam,dao
vivqa-dataset/images/image_352538.jpg,cái gì ngồi một mình trên băng ghế công viên,cái ví,cái túi
vivqa-dataset/images/image_384258.jpg,những gì đang đứng trên một con đường sỏi trông đính kèm,ngựa vằn,ngựa vằn
vivqa-dataset/images/image_502419.jpg,những gì di chuyển về một môi trường sống kín được bao quanh bởi một hàng rào,con voi,con voi
vivqa-dataset/images/image_468778.jpg,những gì được đặt ra bên dưới những chiếc ô nhỏ đầy màu sắc,gấu,gấu
vivqa-dataset/images/image_547886.jpg,nhóm người cưỡi trên bãi biển là gì,con ngựa,con ngựa
vivqa-dataset/images/image_439326.jpg,con gấu nào đang cố gắng ăn từ gói,gấu trúc,gấu
vivqa-dataset/images/image_579560.jpg,con gì gặm cỏ trên cây cùng với hươu gặm cỏ trên đất,ngựa rằn,con voi
vivqa-dataset/images/image_515885.jpg,những gì trồng trong chai bia,bông hoa,bông hoa
vivqa-dataset/images/image_548879.jpg,những gì đỗ ở bên đường,xe buýt,xe buýt
vivqa-dataset/images/image_542803.jpg,những gì hiển thị trên đường phố yên tĩnh,xe buýt,xe buýt
vivqa-dataset/images/image_363793.jpg,sinh nhật lần thứ 50 có hình dạng giống con cừu nào,bánh,bánh
vivqa-dataset/images/image_574402.jpg,những gì đang đứng trên cỏ gần một bức tường đá,hươu cao cổ,hươu cao cổ
vivqa-dataset/images/image_458168.jpg,những gì đang đứng trong suối trong một trang trại,con bò,con bò
vivqa-dataset/images/image_488736.jpg,những gì treo trên góc của tòa nhà,đồng hồ,đồng hồ
vivqa-dataset/images/image_572604.jpg,những gì đỗ ở phía trước của một tòa nhà,xe ô tô,xe
vivqa-dataset/images/image_480664.jpg,những gì làm từ bình nhựa với hoa trong đó,lọ cắm hoa,bông hoa
vivqa-dataset/images/image_382743.jpg,những gì có thể được nhìn thấy trong không khí qua ô,diều,diều
vivqa-dataset/images/image_396768.jpg,những gì bên ngoài của một bức tường gạch,đồng hồ,đồng hồ
vivqa-dataset/images/image_523677.jpg,những gì hiển thị pizza sẵn sàng để bán,cửa tiệm,quán ăn
vivqa-dataset/images/image_466652.jpg,những gì đang lái xe xuống đường,xe buýt,xe buýt
vivqa-dataset/images/image_371155.jpg,những gì được bao quanh bởi cỏ và một vài bông hoa,băng ghế,băng ghế
vivqa-dataset/images/image_384401.jpg,những gì vẫn còn trong chảo,pizza,pizza
vivqa-dataset/images/image_378712.jpg,có cái gì trên bàn với nhiều đồ chơi nhỏ của em bé,chén đĩa,cây
vivqa-dataset/images/image_502798.jpg,những gì đang nằm trên cỏ dưới gốc cây,con bò,con bò
vivqa-dataset/images/image_446603.jpg,cái gì đang mở và túi màu trắng,một,vali
vivqa-dataset/images/image_428175.jpg,những gì đỗ trong cánh đồng bên cạnh một cái cây,xe tải,xe ô tô
vivqa-dataset/images/image_359751.jpg,ba con ngựa vằn trốn thoát cái gì trong bóng râm của một hàng cây,mặt trời,cây
vivqa-dataset/images/image_431431.jpg,cái gì đang đỗ ở bên đường,xe tải,xe tải
vivqa-dataset/images/image_451202.jpg,những gì đỗ ở phía trước của một máy bay chiến đấu thép,xe ô tô,xe ô tô
vivqa-dataset/images/image_364587.jpg,điều gì làm cho nó đi xuống đường đua,tàu hỏa,động cơ
vivqa-dataset/images/image_403295.jpg,những gì được khóa vào giá đỡ xe đạp bên cạnh thùng rác màu đỏ tương lai,xe đạp,xe đạp
vivqa-dataset/images/image_569700.jpg,những gì nằm trong chiếc bình bên cạnh một bình trà,bông hoa,bông hoa
vivqa-dataset/images/image_363654.jpg,cái gì bị chôn vùi trong tuyết,vòi,chiếc ô
vivqa-dataset/images/image_390094.jpg,những gì bị bắt trên một lan can tầng trên,chiếc ô,chiếc ô
vivqa-dataset/images/image_515585.jpg,những gì thư giãn và ngủ trên giường mèo treo trên một bộ tản nhiệt,con mèo,con mèo
vivqa-dataset/images/image_507547.jpg,cái gì húc vào đầu của một con bò khác đang đứng cạnh nó,con bò,con bò
vivqa-dataset/images/image_574392.jpg,cái gì đang ngồi trước một cây đầy trái,băng ghế,băng ghế
vivqa-dataset/images/image_355424.jpg,trên bàn màu xanh có cái gì phủ trên bánh pizza,đĩa ăn,pizza
vivqa-dataset/images/image_408621.jpg,những gì đang đi qua trước một tòa nhà,xe buýt,xe buýt
vivqa-dataset/images/image_347724.jpg,cái gì có nhiều cà rốt,cái rổ,rau
vivqa-dataset/images/image_509695.jpg,người đàn ông đội mũ ném cái gì vậy,dĩa nhựa,dĩa
vivqa-dataset/images/image_389381.jpg,"những gì chứa đầy gạo, rau và trái cây tươi",hộp,dĩa
vivqa-dataset/images/image_566529.jpg,người đàn ông có râu đang giữ gì,gấu,gấu
vivqa-dataset/images/image_372260.jpg,cái gì đang đậu gần cái đồng hồ được bao quanh bởi những bông hoa ở dưới cực,xe ô tô,xe ô tô
vivqa-dataset/images/image_410878.jpg,những gì đỗ trong sỏi gần một bài viết,xe máy,xe máy
vivqa-dataset/images/image_379077.jpg,cái gì nhìn lên máy ảnh khi đứng trên tuyết,con chó,con chó
vivqa-dataset/images/image_473370.jpg,những gì được cắm vào các giấy tờ bên cạnh nó,laptop,máy vi tính
vivqa-dataset/images/image_415840.jpg,những gì di chuyển dọc theo đường đua giữa làn đường giao thông ô tô,xe ô tô,tàu hỏa
vivqa-dataset/images/image_510340.jpg,cái gì đậu gần tòa nhà gần cửa sổ,xe máy,xe tay ga
vivqa-dataset/images/image_487774.jpg,cái gì đang ngồi bên cạnh bàn phím,chuột,con chó
vivqa-dataset/images/image_451090.jpg,những gì nổi trong vịnh trong ngày,con thuyền,con thuyền
vivqa-dataset/images/image_473673.jpg,"những gì đang đứng trong cánh đồng xanh bị ràng buộc bởi những cây cao, tươi tốt",hươu cao cổ,hươu cao cổ
